,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain
606,606,US,"Sharp, pungent grass scents and a bit of rough citrus form the nose. Once sipped, thin and brisk apple cider flavors get help from slight kiwi and fresh acidity. Serve with bay scallop salad.",Tiradora,86,28,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Refugio Ranch 2011 Tiradora Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Refugio Ranch,7,514,2011,35.2827525,-120.6596156,6,2406.14,130,9429.82,0.009920635,0.732193732,0.011425733,0.060606061,0.013392857,0.009420681,0.290178571,0.036920266,57.04292542,23.08496435,0.176769645,0.192199666
607,607,US,"A boisterous, easy-drinking red wine that gushes ripe fruit and sweet oak aromas. It tastes almost sweet, like blackberry jam, and seems soft-textured in spite of its full body.",Dante's Inferno,86,31,California,California,California Other,Jim Gordon,@gordone_cellars,Dante Robere 2012 Dante's Inferno Red (California),Rhône-style Red Blend,Dante Robere,7,475,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.676638177,0.012916046,0.060606061,0.488839286,0.005515633,0.359375,0.063734171,,,,
608,608,US,"This unoaked Chardonnay is awash in green apple, tart lemon and tropical pineapple, light and lifted on the palate. It goes down easily, and will track well at the table. Salads, seafood and brunch-type fare are all good bets.",Unoaked,86,18,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Dealy Lane 2012 Unoaked Chardonnay (Sonoma County),Chardonnay,Dealy Lane,7,125,2012,38.2218938,-121.9163555,202,1756.38,122,1339.78,0.010416667,0.178062678,0.006458023,0.060606061,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
612,612,US,"Brown calls this wine its Cab lover's Zin, blending 60% Zinfandel with Cabernet Sauvignon and Petite Sirah. It is a stunner, sultry in juicy red plum, cassis, currant and earthy tobacco. Tannins are soft and leathery, and all the varieties are well represented.",Chaos Theory,91,40,California,Napa Valley,Napa,Virginie Boone,@vboone,Brown Estate 2012 Chaos Theory Red (Napa Valley),Red Blend,Brown Estate,7,473,2012,38.2971367,-122.2855293,202,1756.38,122,1339.78,0.010416667,0.673789174,0.017386985,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
615,615,US,"The grapes are Demeter-certified Biodynamic in this 100% Zin, grown on a ridge-top vineyard overlooking the Dry Creek Valley. A fully realized, satisfying wine, it offers cherry vanilla, tar and toasty bacon among warm tones of complementary spicy cinnamon.",Flight,91,38,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Quivira 2012 Flight Zinfandel (Dry Creek Valley),Zinfandel,Quivira,7,702,2012,38.4898675,-122.3218414,202,1756.38,122,1339.78,0.010416667,1,0.016393443,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
616,616,US,"Searingly crisp and yet generous and intense, this Chardonnay from one of grower Ulises Valdez's prime properties is muscular and expansive, rich in apple and honey and a seasoning of mouth-tingling spice. It exemplifies California exuberance. Let it breathe for a while, or age 2020–2025.",Ulises Valdez Diablo Vineyard,91,64,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Ram's Gate 2012 Ulises Valdez Diablo Vineyard Chardonnay (Russian River Valley),Chardonnay,Ram's Gate,7,125,2012,38.7076812,-122.0480266,202,1756.38,122,1339.78,0.010416667,0.178062678,0.029309488,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
617,617,US,"Concentrated boysenberry notes meet with intense aromas of purple flowers, especially lavender, on the nose of this blend of 78% Syrah and 22% Mourvèdre. A zesty acidity and silky tannins present a wide range of flavors on the complex palate, from blackberry and pepper to tarragon, mint and anise.",S&M Caliza Vineyard,93,55,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Brian Benson 2013 S&M Caliza Vineyard Syrah-Mourvèdre (Paso Robles),Syrah-Mourvèdre,Brian Benson,7,570,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.811965812,0.024838549,0.131313131,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
618,618,US,"Fresh, light and zesty on the nose, this bottling by South African winemaker Ernst Storm shows crushed raspberries, wild thyme and a touch of smoke on the nose. A tantalizingly vibrant energy excites the tongue once sipped, with flavors of tangy red fruit, smoked oregano and shaved pork roast showing on the palate.",John Sebastiano VIneyard,93,55,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Storm 2014 John Sebastiano VIneyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Storm,7,440,2014,40.1251334,-122.2015529,179,12750.04,120,766.05,0.01140873,0.626780627,0.024838549,0.131313131,0.399553571,0.049919815,0.267857143,0.002999291,61.06730251,23.08472065,0.239925936,0.192197026
620,620,US,"Vivacious on the nose, with hibiscus flowers, pomegranate, strawberry, rose petal and cola aromas, this bottling from a historic vineyard is both juicy and delicate at the same time. Vibrant flavors of cranberry, pomegranate, hibiscus and even red melon show on the palate, enhanced by dried fennel, sage and purple flowers.",Bien Nacido Vineyard,93,65,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Gary Farrell 2014 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Gary Farrell,7,440,2014,37.3923372,-121.4896682,255,1295.61,78,254.02,0.01140873,0.626780627,0.029806259,0.131313131,0.569196429,0.00507266,0.174107143,0.000994556,61.06730251,23.08472065,0.239925936,0.192197026
621,621,US,"This 100% varietal wine opens in crayon wax, pencil lead and black pepper. Brooding acidity complements the big, ripe fruit and sizable tannins, accented by hints of dried tobacco and cinnamon. This wine could stand a decant, vigorous swirl or cellaring, through 2028.",Grigsby Vineyard,93,85,California,Yountville,Napa,Virginie Boone,@vboone,Rocca 2013 Grigsby Vineyard Cabernet Sauvignon (Yountville),Cabernet Sauvignon,Rocca,7,80,2013,34.1129526,-118.1765311,174,4289.06,131,6912.27,0.010912698,0.113960114,0.039741679,0.131313131,0.388392857,0.016792817,0.292410714,0.027063385,61.33888746,5.535779392,0.244188036,0.002119269
622,622,US,"Blended with 10% Merlot, this wine sources grapes both from its famous estate, as well as from nearby Pickberry and Murray vineyards. It delights in luxuriously bright acidity and a jammy explosion of blackberry, chocolate, clove and tobacco, the texture roundly approachable.",Counterpoint,93,40,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Laurel Glen 2014 Counterpoint Cabernet Sauvignon (Sonoma Mountain),Cabernet Sauvignon,Laurel Glen,7,80,2014,38.2962127,-122.260358,247,1453.08,136,651.07,0.01140873,0.113960114,0.017386985,0.131313131,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
623,623,US,"Ripe black cherry, roasted meat, wet stone and caramel notes show on the nose of this bottling of a grape rarely seen in this region. It's slightly sweet on the palate, with ripe blueberry and cocoa flavors, but compelling for its novelty.",Estate Vineyards,88,75,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Grevino 2014 Estate Vineyards Dolcetto (Santa Maria Valley),Dolcetto,Grevino,7,160,2014,37.3923372,-121.4896682,255,1295.61,78,254.02,0.01140873,0.227920228,0.034773969,0.080808081,0.569196429,0.00507266,0.174107143,0.000994556,61.06730251,23.08472065,0.239925936,0.192197026
624,624,US,"This wine's oaky entry derives from 10 months aging in French and American oak. It's creamy and voluptuous in style, with simple flavors of apple and a moderately long finish.",Reserve,87,25,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Rutherford Ranch 2015 Reserve Chardonnay (Carneros),Chardonnay,Rutherford Ranch,7,125,2015,38.792,-122.570971,146,4524.43,147,26050.95,0.011904762,0.178062678,0.00993542,0.070707071,0.325892857,0.017714353,0.328125,0.101996434,62.60191906,10.18478511,0.264009338,0.052474021
626,626,US,"This small-production wine is lightly spiced, robust and herbal. Dense and powerful wild strawberry and earth notes give it a sense of place.",Black Dog Ranch,87,45,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Beresini Vineyards 2013 Black Dog Ranch Pinot Noir (Carneros),Pinot Noir,Beresini Vineyards,7,440,2013,38.792,-122.570971,161,60398.06,259,4961.87,0.010912698,0.626780627,0.01987084,0.070707071,0.359375,0.236474552,0.578125,0.019427048,61.33888746,5.535779392,0.244188036,0.002119269
627,627,US,"Rose and turned earth notes mark the entry of this concentrated, tannic wine. Robust strawberry and black cherry flavors fill it out, wrapped in toasted oak.",Reserve,87,38,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Concannon 2015 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Concannon,7,440,2015,38.7076812,-122.0480266,136,651.07,166,8670.52,0.011904762,0.626780627,0.016393443,0.070707071,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
628,628,US,"This smooth, medium-bodied red combines Cabernet Sauvignon with Carignane, Merlot, Malbec and Syrah to satisfying effect. The Merlot and Malbec hail from the Russian River Valley's renowned Dakine Vineyard. It's soft in red cherry and blackberry fruit, but a structured wine with depth from leather and spice notes.",Point Break,89,24,California,North Coast,North Coast,Virginie Boone,@vboone,Longboard 2011 Point Break Red (North Coast),Red Blend,Longboard,7,473,2011,38.628683,-92.5659635,13,133.5,35,118.57,0.009920635,0.673789174,0.009438649,0.090909091,0.029017857,0.000522688,0.078125,0.000464233,53.53020959,58.86452013,0.121643076,0.579738585
629,629,US,"A nicely balanced Pinot Noir from an unlikely spot––Portola Valley, on the western side of Highway 280 across from Stanford University––and a newish small producer. It's on the bigger side of the Pinot spectrum but has admirable texture and cherry and earth aromas. Only 130 cases made. Worth trying to see what unconventional areas can do with the variety.",Estate,88,38,California,Santa Clara Valley,Central Coast,Virginie Boone,@vboone,Portola Vineyards 2008 Estate Pinot Noir (Santa Clara Valley),Pinot Noir,Portola Vineyards,7,440,2008,38.9028592,-123.0581113,58,140.8,7,11129.5,0.00843254,0.626780627,0.016393443,0.080808081,0.129464286,0.00055127,0.015625,0.043574968,58.28331829,20.97369924,0.196235667,0.169331931
630,630,US,"Dark gold in color, this estate wine from hillside vines aged 11 months in one-third new French oak. Salty brine takes center stage before an unctuous pillow of caramel and honey rides along a full-bodied richness of flavor. A bright spark of lemony acidity marks the finish.",Estate,92,76,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Ram's Gate 2014 Estate Chardonnay (Carneros),Chardonnay,Ram's Gate,7,125,2014,38.792,-122.570971,259,4961.87,146,4524.43,0.01140873,0.178062678,0.03527074,0.121212121,0.578125,0.019427048,0.325892857,0.017714353,63.7209222,19.5758996,0.281570338,0.154191951
631,631,US,"From Clare Ranch Vineyard in the Templeton Gap, this bottling by Ryan Render shows rounded notes of boysenberry and cooked blackberry on the nose alongside strong licorice and mocha aromas. Blackberry and boysenberry also arise on the sip, with olive, pepper and pretty violet floral flavors, all framed by a solidly dry structure.",The Rocker,92,40,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Rendarrio Vineyards 2013 The Rocker Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Rendarrio Vineyards,7,80,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.113960114,0.017386985,0.121212121,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
632,632,US,"Beet and dark cranberry juice make for a very deep red-fruit entry to this bottling that is lifted by bay leaf, thyme and anise on the nose. It's easy, clean and refreshing in a lighter style on the sip, with dried strawberry and red plum spiced up by star anise and fennel.",Cave Block Reserve,92,49,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Wrights Station 2013 Cave Block Reserve Pinot Noir (Santa Cruz Mountains),Pinot Noir,Wrights Station,7,440,2013,38.24690555,-121.9717242,122,1339.78,247,1453.08,0.010912698,0.626780627,0.021857923,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,58.68572163,5.340117779,0.202550757,0
633,633,US,"This red blend relies mostly on Cabernet Sauvignon, adding smaller amounts of Malbec, Cabernet Franc and Petit Verdot. Soft, spicy and impressively lengthy, it's highlighted in blackberry, currant and toasty oak, concentrated and complex.",Mia Madre,92,100,California,Napa Valley,Napa,Virginie Boone,@vboone,Ziata 2013 Mia Madre Red (Napa Valley),Bordeaux-style Red Blend,Ziata,7,62,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.088319088,0.047193244,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
634,634,US,"Peppery, brambly, integrated and balanced, this impressively layered and complex 100% varietal wine highlights the grape's ability to be fruity, spicy and soft all at the same time.",The Audition Mount George Estate,92,35,California,Napa Valley,Napa,Virginie Boone,@vboone,Alyris 2014 The Audition Mount George Estate Zinfandel (Napa Valley),Zinfandel,Alyris,7,702,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,1,0.01490313,0.121212121,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
635,635,US,"This blends 38% Merlot with 32% Cabernet Sauvignon and 30% Cabernet Franc. Together these find a healthy companionship of wood, cedar, currant and dried herb, allowing the two Cabernets to speak loudest. Lightly spicy nutmeg and clove linger around well-defined layers of cherry and vanilla.",Arise Proprietary,92,54,California,Napa Valley,Napa,Virginie Boone,@vboone,Blackbird Vineyards 2014 Arise Proprietary Red (Napa Valley),Red Blend,Blackbird Vineyards,7,473,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.673789174,0.024341778,0.121212121,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
636,636,US,"From a dry-farmed vineyard planted more than 50 years ago, this 100% varietal wine is highlighted in compost, leather and graphite. Well structured, with firm, strong tannins, it offers a tartness of pomegranate and black cherry along with a complexity of savory tobacco leaf.",Biglieri Vineyard,92,37,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Ottimino Vineyards 2013 Biglieri Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Ottimino Vineyards,7,702,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,1,0.015896672,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
637,637,US,"This wine is 100% varietal, aged entirely in French oak. Shy at first, it allows room for an earthy element of compost and is dark and brooding all around, with sizable, tamed, chalky tannin. Leather, black pepper, licorice and cinnamon all make an appearance, adding to the wine's complexity and likability.",Madrone Spring Vineyard,92,41,California,Rockpile,Sonoma,Virginie Boone,@vboone,Mauritson 2013 Madrone Spring Vineyard Petite Sirah (Rockpile),Petite Sirah,Mauritson,7,419,2013,38.3229698,-122.5749837,122,1339.78,247,1453.08,0.010912698,0.596866097,0.017883756,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
