,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain,ratings,reviews
88,88,US,"Floral and herbal from the get-go, this medium-bodied white from a great vineyard offers a lot to like. Stainless-steel fermentation gives it a lean underbelly, rounded out by sharp Meyer lemon and tangerine, buoyed by mouthwatering acidity. Green apple and an accent of honey peak on the finish.",Cohen Vineyard Dutton Ranch,91,23.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Dutton Estate 2013 Cohen Vineyard Dutton Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Dutton Estate,7,514,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.7321937321937322,0.008941877794336809,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,46.0
90,90,US,"This wine combines fruit from both cool and warm sites, which in the vintage might have both leaned on the warmer side. Black fruit and licorice give it a burly character at first. Decanting or letting the wine open in the glass will help, but still it retains smooth, velvety tannins and resolved oak.",Dichotomy,91,32.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Friedeman 2013 Dichotomy Pinot Noir (Russian River Valley),Pinot Noir,Friedeman,7,440,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6267806267806267,0.013412816691505215,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,5.0,1.0
101,101,US,"Estate bottled, this assemblage of 77% Cabernet Sauvignon, 13% Cabernet Franc and 10% Petit Verdot opens with a flurry of coconut flake and herb, followed by ripe, rich layers of dark berry and black tea. The wine has power yet also possesses an elegance that stands out, finishing with a taste of dark caramel.",Elivette,88,125.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Spring Mountain Vineyard 2011 Elivette Red (Napa Valley),Bordeaux-style Red Blend,Spring Mountain Vineyard,7,62,2011,38.2971367,-122.28552930000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.08831908831908833,0.05961251862891208,0.08080808080808081,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798,4.5,70.0
103,103,US,"Composed, complex and complete, this mellow wine is very comfortable in its skin. Touches of oak, tobacco, dried plum and cardamom fill the aroma, and ripe but not overripe black cherry, tamarind and cola flavors flood the palate, supported by fine-grained tannins and medium-full body.",Old Vine Reserve,94,38.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Scott Harvey 2012 Old Vine Reserve Zinfandel (Amador County),Zinfandel,Scott Harvey,7,702,2012,36.6248089,-121.1177379,69,2037.9499999999994,64,260.40000000000003,0.010416666666666666,1.0,0.016393442622950817,0.1414141414141414,0.15401785714285715,0.007979119096168361,0.14285714285714285,0.0010195356179701378,50.196358295380705,47.74948850195828,0.06932350535534537,0.4593483999780045,4.5,51.0
107,107,US,"From a three-acre spot known to get a hearty dose of fog, this wine speaks to cool-climate character, unveiling crisp floral layers of dried sage and white pepper from the get-go. Those aspects are joined by rose, lavender and cranberry-rhubarb on the palate, finishing with subtle offerings of mushroom and forest floor.",Emmaline Ann Vineyard,94,75.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Cobb 2014 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Cobb,7,440,2014,38.29331315,-122.469385870353,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.03477396920019872,0.1414141414141414,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,3.5,1000.0
108,108,US,"With the scent of watermelon chapstick leading the way, this is a fruit-forward wine you want to kiss. Other aromas on the sweet-and-spicy nose include stewed plums and a dill-led herbal element. The flavors of red fruits and brown spice make for a completely delicious experience.",Caverio,90,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sextant 2011 Caverio G-S-M (Paso Robles),G-S-M,Sextant,7,192,2011,37.050096,-121.9905908,4,79.1,192,639.1399999999996,0.00992063492063492,0.27350427350427353,0.017386984600099353,0.101010101010101,0.008928571428571428,0.00030969764739415467,0.42857142857142855,0.00250240397415297,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968,4.0,81.0
112,112,US,"This wine is tightly wound and thickly colored. Full bodied in style, it shows plenty of oak influence, aged in entirely French oak for 16 months, 42% of it new. Cranberry and sour cherry dominate in terms of fruit, with an underlying agenda of clove and tea.",Estate Grown,84,38.0,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Belden Barns 2013 Estate Grown Pinot Noir (Sonoma Mountain),Pinot Noir,Belden Barns,7,440,2013,38.29621270000001,-122.26035800000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6267806267806267,0.016393442622950817,0.04040404040404042,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,5.0,20.0
114,114,US,An uncomplicated combination of red and black berry bramble with an overlay of coconut shavings provides a ripeness of fruit atop sweetened tannins and dull oak in this wine. It's made to be medium bodied and enjoyable now.,Las Viñas del Señor,84,100.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Madrigal 2012 Las Viñas del Señor Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Madrigal,7,80,2012,38.2971367,-122.28552930000001,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.11396011396011395,0.04719324391455538,0.04040404040404042,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.5,87.0
116,116,US,"Black in color, this heavy concentrated wine is thick in black pepper and clove, with underlying streaks of cedar. Well structured, it unfurls depths of black cherry, currant and vanilla as it develops in the glass, finishing a full bodied as it started.",Reserve,93,52.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,St. Francis 2014 Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,St. Francis,7,80,2014,38.18380689999999,-122.5913723,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.11396011396011395,0.02334823646299056,0.13131313131313133,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,10.0
120,120,US,"Lilacs and wisteria combine for a floral and approachable nose in this clonal study, which is also loaded with clove, peppercorn, rosemary and elderberry aromas. It's soft and lush on the palate, with rich plum and black cherry flavors leveled by notes of anise, potpourri, fresh mint and Earl Grey tea.",Pommard Clone,93,58.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Fess Parker 2015 Pommard Clone Pinot Noir (Sta. Rita Hills),Pinot Noir,Fess Parker,7,440,2015,40.125133399999996,-122.20155290000001,120,766.0500000000003,107,70862.18000000005,0.011904761904761904,0.6267806267806267,0.02632886239443617,0.13131313131313133,0.26785714285714285,0.0029992905535561605,0.2388392857142857,0.2774443797120245,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543,4.0,277.0
121,121,US,"Dark gold in color, a strong note of apple skin gives way to tight acidity on the entry of this wine. As it develops in the glass, it becomes plush and fleshy, imparting complex elements of candied quince and orange blossom.",Rochioli Vineyard,93,49.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Longboard 2015 Rochioli Vineyard Chardonnay (Russian River Valley),Chardonnay,Longboard,7,125,2015,38.7076812,-122.04802659999999,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.17806267806267806,0.02185792349726776,0.13131313131313133,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674,4.0,63.0
125,125,US,"With a fruity exuberance of crisp cranberry and red cherry, this wine delights in touches of nuanced herb and earth. Light bodied and refreshing, it maintains elegant complexity and depth, a lovely example of site and winemaking.",Sexton Hill Vineyard Estate Grown Estate Bottled,92,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Balletto 2015 Sexton Hill Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto,7,440,2015,38.7076812,-122.04802659999999,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.6267806267806267,0.01838052657724789,0.12121212121212124,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674,4.5,138.0
127,127,US,"This new project focusing on specific blocks of the historic Cambria Vineyard on the Santa Maria Bench starts with very subtle and restrained aromas of nectarine, lemon cream and a hint of grapefruit pith. The palate is fresh with lime and toasted coconut flavors, held up by a backbone of strong acid that keeps it from spilling toward overripe qualities.",West Point,92,36.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cambria 2015 West Point Chardonnay (Santa Maria Valley),Chardonnay,Cambria,7,125,2015,37.3923372,-121.4896682,78,254.02,88,998.9700000000003,0.011904761904761904,0.17806267806267806,0.015399900645802288,0.12121212121212124,0.17410714285714285,0.000994556212276399,0.19642857142857145,0.003911234624745117,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543,4.0,79.0
129,129,US,"This blend of 50% Cabernet Sauvignon, 37% Merlot, 8% Petite Sirah and 5% Cabernet Franc shows aromas of sweet plum, cherry jam, grape candy and chocolate spices. The palate presents a medium level of density, with flavors of Bing cherry, ollallieberry and dried oregano, thyme and marjoram.",Reflections of Still Waters,89,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Still Waters 2010 Reflections of Still Waters Red (Paso Robles),Bordeaux-style Red Blend,Still Waters,7,62,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603174603174,0.08831908831908833,0.017386984600099353,0.09090909090909093,0.002232142857142857,3.915267350115736e-07,0.008928571428571428,0.00030969764739415467,57.223043072314994,34.50552724974702,0.17959630954689826,0.3158991502738553,4.5,69.0
131,131,US,"A bright, floral fragrance invites one to further explore this softly structured wine. It's layered with ripe red fruit, leather and pepper flavors that are carried into the finish by tight, grippy tannins.",Estate,90,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Viszlay Vineyards 2013 Estate Petite Sirah (Russian River Valley),Petite Sirah,Viszlay Vineyards,7,419,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.5968660968660968,0.01838052657724789,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,44.0
132,132,US,"This lightly built wine is fully expressive, with floral aromas and bright layers of black cherry, peppery clove and toasted oak. Balanced and unhindered, it will work well at the table.",Winemaker's Reserve Estate,90,98.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Viszlay Vineyards 2013 Winemaker's Reserve Estate Cabernet Sauvignon (Russian River Valley),Cabernet Sauvignon,Viszlay Vineyards,7,80,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.11396011396011395,0.046199701937406856,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,44.0
133,133,US,"Made from 100% estate grapes, this wine is shy in aroma but happily light and bright on the palate. It's delicate yet framed by firm tannins, showing blueberry and toasty oak flavors and nuanced acidity.",Ampelos Vineyard,90,35.0,California,Sta. Rita Hills,Central Coast,Virginie Boone,@vboone,Ampelos 2013 Ampelos Vineyard Syrah (Sta. Rita Hills),Syrah,Ampelos,7,560,2013,40.125133399999996,-122.20155290000001,128,1061.1899999999996,179,12750.040000000017,0.010912698412698412,0.7977207977207977,0.01490312965722802,0.101010101010101,0.2857142857142857,0.0041548425592693155,0.39955357142857145,0.0499198153246697,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.5,32.0
138,138,US,"Cola, black cherry and crushed purple flowers show on the nose of this bottling, one of the first reds to emerge from the 2014 vintage. It's light and energetic on the palate, with tangy cranberry juice and a touch of licorice.",Hicks Family Vineyard,88,48.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Apriori 2014 Hicks Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Apriori,7,440,2014,38.24690555,-121.971724216502,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.02136115250869349,0.08080808080808081,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,5.0,3.0
139,139,US,"Rare to find on its own, as it's mainly used in sparkling-wine blends, this Pinot Meunier is earthy in dark truffle and herb, more savory, dry flavors that are wrapped in tightly woven tannins and oak. The muted fruit that's there recalls sweet raspberry.",Bacchus Collection Estate Vineyard,88,40.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Bouchaine 2013 Bacchus Collection Estate Vineyard Pinot Meunier (Carneros),Pinot Meunier,Bouchaine,7,438,2013,38.792,-122.570971,161,60398.059999999954,259,4961.870000000004,0.010912698412698412,0.6239316239316239,0.017386984600099353,0.08080808080808081,0.359375,0.23647455232833106,0.578125,0.019427047606518786,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,141.0
141,141,US,"Dark and thick in the glass, this blend of 82% Syrah and 18% Mourvèdre leads with black cherry syrup, smoked beef and dark chocolate aromas, which blossom as the wine opens. Rich and lavish on the palate, it has fine tannins that frame its blueberry, cassis and mocha flavors. It's firmly structured, with a lingering acidity.",Authenticity,94,75.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Epoch Estate Wines 2013 Authenticity Red (Paso Robles),Rhône-style Red Blend,Epoch Estate Wines,7,475,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.6766381766381766,0.03477396920019872,0.1414141414141414,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,90.0
